frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
280,13,294.0 511.0 512.0 705.0,368.0 637.0 434.0 669.0,0.6465734839439392,FAZH,0.29135985876669335
281,13,292.0 513.0 511.0 707.0,367.0 638.0 434.0 670.0,0.6837058067321777,FJZH,0.18962532368326437
282,13,289.0 515.0 510.0 711.0,363.0 641.0 435.0 673.0,0.7200472354888916,EIZH,0.20673935115337372
283,13,287.0 517.0 510.0 714.0,362.0 644.0 430.0 676.0,0.6729331016540527,FIZH,0.1407576206463443
284,13,285.0 518.0 509.0 716.0,363.0 647.0 430.0 677.0,0.6646365523338318,FLZH,0.03834134340286255
285,13,285.0 520.0 507.0 717.0,361.0 649.0 431.0 682.0,0.6447896957397461,[FJIZHM,0.15599551946510617
286,13,285.0 522.0 505.0 716.0,360.0 653.0 430.0 685.0,0.682095468044281,FJAZHY,0.11643693430668467
287,13,286.0 525.0 504.0 716.0,360.0 654.0 429.0 686.0,0.6961489319801331,FJIAZH,0.1480274369942501
288,13,286.0 527.0 503.0 716.0,359.0 658.0 428.0 688.0,0.7150527238845825,EEEAZHM,0.04058885189861617
289,13,286.0 530.0 500.0 715.0,357.0 662.0 427.0 694.0,0.7040177583694458,NZH,0.11294551082619433
290,13,286.0 531.0 501.0 715.0,355.0 663.0 427.0 696.0,0.690301775932312,WZM,0.11808378367973682
291,13,289.0 535.0 499.0 714.0,356.0 665.0 426.0 700.0,0.6635396480560303,WTH,0.020509581415099808
292,13,288.0 538.0 496.0 713.0,353.0 669.0 425.0 703.0,0.6675651669502258,FTZH,0.06369387358427048
293,13,285.0 539.0 494.0 713.0,352.0 671.0 425.0 704.0,0.6648499965667725,FFJAZH,0.1232275115969379
294,13,282.0 541.0 494.0 714.0,353.0 676.0 424.0 707.0,0.6761267185211182,FAZH,0.4457295536994934
295,13,280.0 544.0 492.0 716.0,350.0 681.0 420.0 711.0,0.650135338306427,EZ,0.04383767641799295
296,13,279.0 546.0 493.0 717.0,347.0 681.0 420.0 713.0,0.6644856333732605,IRZH,0.10138282179832458
297,13,278.0 548.0 494.0 718.0,346.0 684.0 420.0 718.0,0.6784424781799316,WLIH,0.05984858050942421
572,17,1021.0 346.0 1200.0 494.0,1087.0 406.0 1152.0 440.0,0.3429570198059082,PC,0.0823910191789027
573,17,1021.9285714285714 347.2142857142857 1201.642857142857 495.57142857142856,1088.2857142857142 407.2857142857143 1152.7857142857142 440.92857142857144,0,0,0
574,17,1022.8571428571429 348.42857142857144 1203.2857142857142 497.14285714285717,1089.5714285714287 408.57142857142856 1153.5714285714287 441.85714285714283,0,0,0
575,17,1023.7857142857143 349.64285714285717 1204.9285714285713 498.7142857142857,1090.857142857143 409.85714285714283 1154.357142857143 442.7857142857143,0,0,0
576,17,1024.7142857142858 350.85714285714283 1206.5714285714287 500.2857142857143,1092.142857142857 411.14285714285717 1155.142857142857 443.7142857142857,0,0,0
577,17,1025.642857142857 352.07142857142856 1208.2142857142858 501.85714285714283,1093.4285714285713 412.42857142857144 1155.9285714285713 444.64285714285717,0,0,0
578,17,1026.5714285714287 353.2857142857143 1209.857142857143 503.42857142857144,1094.7142857142858 413.7142857142857 1156.7142857142858 445.57142857142856,0,0,0
579,17,1027.5 354.5 1211.5 505.0,1096.0 415.0 1157.5 446.5,0,0,0
580,17,1028.4285714285713 355.7142857142857 1213.142857142857 506.57142857142856,1097.2857142857142 416.2857142857143 1158.2857142857142 447.42857142857144,0,0,0
581,17,1029.357142857143 356.92857142857144 1214.7857142857142 508.14285714285717,1098.5714285714287 417.57142857142856 1159.0714285714287 448.35714285714283,0,0,0
582,17,1030.2857142857142 358.14285714285717 1216.4285714285713 509.7142857142857,1099.857142857143 418.85714285714283 1159.857142857143 449.2857142857143,0,0,0
583,17,1031.2142857142858 359.35714285714283 1218.0714285714287 511.2857142857143,1101.142857142857 420.14285714285717 1160.642857142857 450.2142857142857,0,0,0
584,17,1032.142857142857 360.57142857142856 1219.7142857142858 512.8571428571429,1102.4285714285713 421.42857142857144 1161.4285714285713 451.14285714285717,0,0,0
585,17,1033.0714285714287 361.7857142857143 1221.357142857143 514.4285714285714,1103.7142857142858 422.7142857142857 1162.2142857142858 452.07142857142856,0,0,0
586,17,1034.0 363.0 1223.0 516.0,1105.0 424.0 1163.0 453.0,0.3971959948539734,70,0.38208049476978767
587,17,1035.0444444444445 364.24444444444447 1224.4 517.7555555555556,1106.5555555555557 426.6 1164.5333333333333 455.55555555555554,0,0,0
588,17,1036.088888888889 365.4888888888889 1225.8 519.5111111111111,1108.111111111111 429.2 1166.0666666666666 458.1111111111111,0,0,0
589,17,1037.1333333333334 366.73333333333335 1227.2 521.2666666666667,1109.6666666666667 431.8 1167.6 460.6666666666667,0,0,0
590,17,1038.1777777777777 367.97777777777776 1228.6 523.0222222222222,1111.2222222222222 434.4 1169.1333333333334 463.22222222222223,0,0,0
591,17,1039.2222222222222 369.22222222222223 1230.0 524.7777777777778,1112.7777777777778 437.0 1170.6666666666667 465.77777777777777,0,0,0
592,17,1040.2666666666667 370.46666666666664 1231.4 526.5333333333333,1114.3333333333333 439.6 1172.2 468.3333333333333,0,0,0
593,17,1041.3111111111111 371.7111111111111 1232.8 528.2888888888889,1115.888888888889 442.2 1173.7333333333333 470.8888888888889,0,0,0
594,17,1042.3555555555556 372.9555555555556 1234.2 530.0444444444445,1117.4444444444443 444.8 1175.2666666666667 473.44444444444446,0,0,0
595,17,1043.4 374.2 1235.6 531.8,1119.0 447.4 1176.8 476.0,0,0,0
596,17,1044.4444444444443 375.44444444444446 1237.0 533.5555555555555,1120.5555555555557 450.0 1178.3333333333333 478.55555555555554,0,0,0
597,17,1045.4888888888888 376.68888888888887 1238.4 535.3111111111111,1122.111111111111 452.6 1179.8666666666666 481.1111111111111,0,0,0
598,17,1046.5333333333333 377.93333333333334 1239.8 537.0666666666667,1123.6666666666667 455.2 1181.4 483.6666666666667,0,0,0
599,17,1047.5777777777778 379.1777777777778 1241.2 538.8222222222222,1125.2222222222222 457.8 1182.9333333333334 486.22222222222223,0,0,0
600,17,1048.6222222222223 380.4222222222222 1242.6 540.5777777777778,1126.7777777777778 460.4 1184.4666666666667 488.77777777777777,0,0,0
601,17,1049.6666666666667 381.6666666666667 1244.0 542.3333333333334,1128.3333333333333 463.0 1186.0 491.3333333333333,0,0,0
602,17,1050.7111111111112 382.9111111111111 1245.4 544.0888888888888,1129.888888888889 465.6 1187.5333333333333 493.8888888888889,0,0,0
603,17,1051.7555555555555 384.15555555555557 1246.8 545.8444444444444,1131.4444444444443 468.2 1189.0666666666666 496.44444444444446,0,0,0
604,17,1052.8 385.4 1248.2 547.6,1133.0 470.8 1190.6 499.0,0,0,0
605,17,1053.8444444444444 386.64444444444445 1249.6 549.3555555555556,1134.5555555555557 473.4 1192.1333333333334 501.55555555555554,0,0,0
606,17,1054.888888888889 387.8888888888889 1251.0 551.1111111111111,1136.111111111111 476.0 1193.6666666666667 504.1111111111111,0,0,0
607,17,1055.9333333333334 389.1333333333333 1252.4 552.8666666666667,1137.6666666666667 478.6 1195.2 506.6666666666667,0,0,0
608,17,1056.9777777777779 390.3777777777778 1253.8 554.6222222222223,1139.2222222222222 481.2 1196.7333333333333 509.22222222222223,0,0,0
609,17,1058.0222222222221 391.6222222222222 1255.2 556.3777777777777,1140.7777777777778 483.8 1198.2666666666667 511.77777777777777,0,0,0
610,17,1059.0666666666666 392.8666666666667 1256.6 558.1333333333333,1142.3333333333333 486.4 1199.8 514.3333333333334,0,0,0
611,17,1060.111111111111 394.1111111111111 1258.0 559.8888888888889,1143.888888888889 489.0 1201.3333333333333 516.8888888888889,0,0,0
612,17,1061.1555555555556 395.35555555555555 1259.4 561.6444444444444,1145.4444444444443 491.6 1202.8666666666666 519.4444444444445,0,0,0
613,17,1062.2 396.6 1260.8 563.4,1147.0 494.2 1204.4 522.0,0,0,0
614,17,1063.2444444444445 397.84444444444443 1262.2 565.1555555555556,1148.5555555555557 496.8 1205.9333333333334 524.5555555555555,0,0,0
615,17,1064.2888888888888 399.0888888888889 1263.6 566.9111111111112,1150.111111111111 499.4 1207.4666666666667 527.1111111111111,0,0,0
616,17,1065.3333333333333 400.3333333333333 1265.0 568.6666666666666,1151.6666666666667 502.0 1209.0 529.6666666666666,0,0,0
617,17,1066.3777777777777 401.5777777777778 1266.4 570.4222222222222,1153.2222222222222 504.6 1210.5333333333333 532.2222222222222,0,0,0
618,17,1067.4222222222222 402.8222222222222 1267.8 572.1777777777778,1154.7777777777778 507.2 1212.0666666666666 534.7777777777778,0,0,0
619,17,1068.4666666666667 404.06666666666666 1269.2 573.9333333333333,1156.3333333333333 509.8 1213.6 537.3333333333334,0,0,0
620,17,1069.5111111111112 405.31111111111113 1270.6 575.6888888888889,1157.888888888889 512.4 1215.1333333333334 539.8888888888889,0,0,0
621,17,1070.5555555555557 406.55555555555554 1272.0 577.4444444444445,1159.4444444444443 515.0 1216.6666666666667 542.4444444444445,0,0,0
622,17,1071.6 407.8 1273.4 579.2,1161.0 517.6 1218.2 545.0,0,0,0
623,17,1072.6444444444444 409.0444444444444 1274.8 580.9555555555555,1162.5555555555557 520.2 1219.7333333333333 547.5555555555555,0,0,0
624,17,1073.6888888888889 410.2888888888889 1276.2 582.7111111111111,1164.111111111111 522.8 1221.2666666666667 550.1111111111111,0,0,0
625,17,1074.7333333333333 411.5333333333333 1277.6 584.4666666666667,1165.6666666666667 525.4 1222.8 552.6666666666666,0,0,0
626,17,1075.7777777777778 412.77777777777777 1279.0 586.2222222222222,1167.2222222222222 528.0 1224.3333333333333 555.2222222222222,0,0,0
627,17,1076.8222222222223 414.02222222222224 1280.4 587.9777777777778,1168.7777777777778 530.6 1225.8666666666668 557.7777777777778,0,0,0
628,17,1077.8666666666666 415.26666666666665 1281.8 589.7333333333333,1170.3333333333333 533.2 1227.4 560.3333333333334,0,0,0
629,17,1078.911111111111 416.5111111111111 1283.2 591.4888888888889,1171.888888888889 535.8 1228.9333333333334 562.8888888888889,0,0,0
630,17,1079.9555555555555 417.7555555555556 1284.6 593.2444444444444,1173.4444444444443 538.4 1230.4666666666667 565.4444444444445,0,0,0
631,17,1081.0 419.0 1286.0 595.0,1175.0 541.0 1232.0 568.0,0.42953306436538696,PU2H,0.019231533631682396
245,20,750.0 474.0 958.0 647.0,828.0 583.0 890.0 614.0,0.5947235822677612,WNOZ FKD,0.09920593582595484
246,20,751.0 476.0 959.0 648.0,829.0 587.0 890.0 615.0,0.54084312915802,UOZ FKD,0.09078912539039304
247,20,753.0 478.0 961.0 650.0,831.0 589.0 893.0 618.0,0.5426488518714905,LE,0.6119321244941712
248,20,753.3333333333334 480.0 961.3333333333334 651.6666666666666,830.6666666666666 591.6666666666666 892.6666666666666 620.3333333333334,0,0,0
249,20,753.6666666666666 482.0 961.6666666666666 653.3333333333334,830.3333333333334 594.3333333333334 892.3333333333334 622.6666666666666,0,0,0
250,20,754.0 484.0 962.0 655.0,830.0 597.0 892.0 625.0,0.6206019520759583,(WO0Z FKD,0.048355509407414156
251,20,755.0 486.0 964.0 657.0,831.0 597.0 892.0 627.0,0.6434176564216614,UROZA,0.10603670903063851
252,20,755.0 489.0 967.0 661.0,831.0 601.0 895.0 631.0,0.5872242450714111,LHOZ EKD,0.1303637725617283
253,20,755.0 490.0 970.0 665.0,833.0 604.0 896.0 633.0,0.5928531885147095,UROZ FKD,0.35235178216268564
254,20,754.0 491.0 971.0 668.0,833.0 605.0 897.0 635.0,0.6085003614425659,LAOZ FKD,0.0732354049935705
255,20,754.0 493.0 971.0 671.0,834.0 608.0 897.0 636.0,0.561086893081665,LROZ FKD,0.23615481957647166
256,20,754.0 496.0 972.0 674.0,835.0 610.0 898.0 640.0,0.5917361378669739,LKOZEKD,0.25519773710142507
257,20,754.0 498.0 973.0 677.0,835.0 612.0 900.0 643.0,0.5932857990264893,LN02FKD,0.10808791764747969
258,20,756.0 500.0 974.0 678.0,836.0 615.0 902.0 646.0,0.581658124923706,LROZEKD,0.22369941801448523
259,20,757.0 502.0 976.0 681.0,836.0 620.0 903.0 648.0,0.5986036658287048,LROZEKD,0.08325119714423192
260,20,758.0 504.0 977.0 683.0,837.0 622.0 903.0 651.0,0.5972230434417725,LROZ FKD,0.19881694842609512
261,20,758.0 507.0 978.0 686.0,839.0 624.0 903.0 654.0,0.6085605025291443,EI,0.13115902166684226
262,20,757.0 509.0 979.0 691.0,838.0 627.0 905.0 658.0,0.6495531797409058,LE,0.12466935494087944
263,20,756.0 511.0 981.0 695.0,838.0 629.0 905.0 659.0,0.6473875045776367,LROZ FKD,0.14548619993733078
264,20,756.0 513.0 982.0 698.0,838.0 632.0 907.0 662.0,0.643587589263916,R0ZFRD,0.3255767629473254
265,20,756.0 515.0 983.0 701.0,839.0 635.0 908.0 666.0,0.6153537631034851,C,0.31296646332818057
266,20,757.0 517.0 982.0 702.0,840.0 637.0 909.0 669.0,0.6304655075073242,LROZ FKD,0.4987780374137675
267,20,757.0 520.0 984.0 706.0,841.0 639.0 910.0 671.0,0.6421490907669067,LROZ FKD,0.37178077796908526
268,20,757.0 522.0 985.0 709.0,842.0 642.0 911.0 675.0,0.6253241896629333,LROZ FKD,0.26877611578128463
269,20,758.0 525.0 985.0 712.0,843.0 643.0 913.0 677.0,0.642505943775177,LROZFRD,0.23176714250853359
270,20,760.0 527.0 985.0 713.0,846.0 647.0 914.0 680.0,0.6076194643974304,LR02FKD,0.1836578791246227
271,20,764.0 531.0 986.0 713.0,846.0 653.0 915.0 685.0,0.6119699478149414,CROZ FRD,0.23818986620184399
272,20,766.0 533.0 988.0 713.0,847.0 653.0 915.0 687.0,0.6316657066345215,LR0ZFRD,0.23598054268068766
273,20,767.0 536.0 987.0 714.0,847.0 657.0 917.0 690.0,0.6358981132507324,LKOZFRD,0.12350457560809486
274,20,769.0 538.0 988.0 714.0,850.0 659.0 918.0 693.0,0.6482079029083252,LROZ FKD,0.1444931217734714
275,20,770.0 541.0 987.0 714.0,850.0 661.0 920.0 695.0,0.6811111569404602,LROZFND,0.1796520828185031
276,20,771.0 544.0 987.0 714.0,851.0 665.0 922.0 697.0,0.6633612513542175,LRZFKD,0.2637090683367048
277,20,773.0 547.0 989.0 714.0,853.0 668.0 922.0 702.0,0.672038733959198,LR0Z ERD,0.13687163160076413
278,20,774.0 548.0 991.0 715.0,854.0 671.0 923.0 701.0,0.6130078434944153,LR0Z FRD,0.09623758886716438
279,20,776.0 550.0 992.0 715.0,856.0 676.0 923.0 706.0,0.6462728977203369,L02FRD,0.3464991679362695
280,20,779.0 553.0 994.0 715.0,855.0 680.0 929.0 712.0,0.6305682063102722,LR0ZEKD,0.11509107348538372
281,20,779.0 556.0 995.0 716.0,856.0 683.0 928.0 714.0,0.6378200650215149,ROZ FRD,0.12743777119256852
126,26,747.0 531.0 982.0 716.0,830.0 646.0 906.0 682.0,0.2507700026035309,WCM,0.35447771859568983
127,26,749.0 535.0 983.0 718.0,830.0 644.0 908.0 690.0,0.262190043926239,WUD,0.02866422157607442
128,26,749.0 537.0 983.0 719.0,831.0 646.0 904.0 689.0,0.4545692801475525,(D,0.3192299098756447
129,26,752.0 539.0 982.0 717.0,835.0 652.0 904.0 693.0,0.4890069365501404,4D,0.06395016134239924
130,26,753.0 542.0 981.0 716.0,837.0 657.0 910.0 695.0,0.2545825242996216,LMIIVCL,0.16366357787238903
131,26,754.0 543.0 981.0 715.0,838.0 656.0 908.0 697.0,0.38584232330322266,WJVCV,0.12880226120497232
132,26,757.0 545.0 982.0 714.0,835.0 656.0 915.0 704.0,0.3655429482460022,QD,0.10031391845611627
133,26,756.0 547.0 982.0 714.0,838.0 663.0 913.0 704.0,0.6419609785079956,C,0.1817941172155466
134,26,757.0 549.0 982.0 714.0,839.0 663.0 913.0 704.0,0.6034274101257324,(D,0.10706797421017113
135,26,756.0 552.0 982.0 716.0,832.0 672.0 913.0 709.0,0.6120224595069885,LIJUCL,0.06500232554549346
136,26,756.0 555.0 982.0 717.0,835.0 673.0 914.0 712.0,0.6607143878936768,QD,0.1660189226955263
137,26,758.0 557.0 983.0 717.0,828.0 667.0 918.0 713.0,0.47302332520484924,WD,0.39995882784996195
138,26,761.0 560.0 983.0 716.0,839.0 687.0 914.0 715.0,0.38372159004211426,LHIJ VCE,0.1859115774507261
139,26,762.0 563.0 985.0 717.0,844.0 687.0 914.0 717.0,0.5278633236885071,LHIJVCM,0.06887305215630317
354,68,732.0 452.0 931.0 617.0,805.0 565.0 839.0 585.0,0.36870476603507996,JHWI,0.05573544651269913
355,68,732.3333333333334 453.6666666666667 933.0 619.3333333333334,806.3333333333334 566.6666666666666 839.6666666666666 588.0,0,0,0
356,68,732.6666666666666 455.3333333333333 935.0 621.6666666666666,807.6666666666666 568.3333333333334 840.3333333333334 591.0,0,0,0
357,68,733.0 457.0 937.0 624.0,809.0 570.0 841.0 594.0,0.36804863810539246,L,0.23634961393840115
358,68,732.0 458.3333333333333 938.0 627.0,808.6666666666666 572.6666666666666 842.3333333333334 595.6666666666666,0,0,0
359,68,731.0 459.6666666666667 939.0 630.0,808.3333333333334 575.3333333333334 843.6666666666666 597.3333333333334,0,0,0
360,68,730.0 461.0 940.0 633.0,808.0 578.0 845.0 599.0,0.4277970790863037,HI,0.04970386928586666
361,68,731.5 463.0 942.5 635.5,807.0 578.0 845.5 602.5,0,0,0
362,68,733.0 465.0 945.0 638.0,806.0 578.0 846.0 606.0,0.45831623673439026,~HNIAT,0.08341761174632677
363,68,732.75 467.0 944.5 640.0,807.0 581.75 846.75 608.0,0,0,0
364,68,732.5 469.0 944.0 642.0,808.0 585.5 847.5 610.0,0,0,0
365,68,732.25 471.0 943.5 644.0,809.0 589.25 848.25 612.0,0,0,0
366,68,732.0 473.0 943.0 646.0,810.0 593.0 849.0 614.0,0.4451563358306885,HA,0.29163532802249426
367,68,733.0 475.0 944.0 647.0,811.0 594.0 851.0 614.0,0.3808223009109497,HM,0.2874271116367932
368,68,735.0 475.0 947.0 647.0,810.0 593.0 854.0 618.0,0.5697712898254395,HNJC,0.1823546290397644
369,68,735.0 477.0 946.0 648.0,807.0 597.0 854.0 620.0,0.4375576376914978,HIC,0.09841779522880224
370,68,733.0 479.0 948.0 654.0,807.0 600.0 851.0 623.0,0.4571363925933838,HI,0.29767548158503415
371,68,733.0 481.0 951.0 658.0,812.0 600.0 857.0 626.0,0.5734801888465881,HC,0.320133489747212
372,68,733.0 482.0 953.0 660.0,810.0 603.0 859.0 628.0,0.6090556383132935,HIC,0.24045359276738099
373,68,733.0 484.0 955.0 665.0,816.0 600.0 862.0 636.0,0.27635321021080017,HC,0.20801198331511614
374,68,732.0 486.0 956.0 667.0,817.0 602.0 863.0 636.0,0.27289560437202454,MC,0.4926271126017447
375,68,733.0 488.0 956.0 669.0,813.0 610.0 862.0 634.0,0.605085015296936,HAC,0.12618228342787458
376,68,732.0 490.0 957.0 672.0,816.0 614.0 859.0 639.0,0.6320786476135254,MIC,0.10734127253976417
377,68,731.0 491.5 957.5 674.5,815.5 616.5 860.0 641.5,0,0,0
378,68,730.0 493.0 958.0 677.0,815.0 619.0 861.0 644.0,0.5859112739562988,HIC,0.3876627982255731
379,68,731.0 495.0 958.5 679.5,816.5 621.5 862.5 646.0,0,0,0
380,68,732.0 497.0 959.0 682.0,818.0 624.0 864.0 648.0,0.6003890037536621,HG,0.1517305328276088
381,68,732.0 499.0 960.0 685.0,818.0 627.0 866.0 651.0,0.6494136452674866,HC,0.5840095127878758
382,68,732.0 503.0 960.0 688.0,817.0 630.0 863.0 655.0,0.6679843664169312,HNIA,0.17812544107437134
383,68,733.0 505.0 961.3333333333334 690.3333333333334,817.6666666666666 630.3333333333334 868.3333333333334 659.3333333333334,0,0,0
384,68,734.0 507.0 962.6666666666666 692.6666666666666,818.3333333333334 630.6666666666666 873.6666666666666 663.6666666666666,0,0,0
385,68,735.0 509.0 964.0 695.0,819.0 631.0 879.0 668.0,0.296944260597229,MG,0.16637742521865098
386,68,736.0 511.0 965.0 698.0,822.0 638.0 873.0 661.0,0.6042583584785461,MC,0.05771400645237469
387,68,735.0 513.0 965.0 701.0,822.0 639.0 875.0 667.0,0.6960050463676453,MIC,0.14572765340903895
388,68,734.0 515.0 966.0 705.0,821.0 643.0 871.0 671.0,0.6328498125076294,HJC,0.1460143562615042
389,68,736.0 518.0 968.0 708.0,822.0 646.0 871.0 673.0,0.6017860770225525,HQ,0.17591348331793613
390,68,739.0 521.0 970.0 709.0,822.0 650.0 872.0 676.0,0.6208175420761108,HIC,0.15255763679748133
391,68,742.0 523.0 973.0 711.0,824.0 653.0 876.0 678.0,0.6506319642066956,HC,0.867404825669758
392,68,742.0 525.0 974.0 712.0,825.0 654.0 877.0 679.0,0.6480684280395508,LNACI,0.04300244819224115
393,68,742.0 527.0 972.0 712.0,824.0 657.0 878.0 683.0,0.6763545274734497,LMACI,0.10522600728850828
394,68,743.0 529.0 971.0 711.0,825.0 662.0 877.0 688.0,0.6578534841537476,WAC,0.22559027848053684
395,68,742.0 531.0 971.0 713.0,823.0 663.0 875.0 689.0,0.6285828351974487,HC,0.789091655527724
396,68,744.0 533.0 972.0 712.0,827.0 664.0 882.0 691.0,0.6611670255661011,H,0.8503083263702962
397,68,748.0 537.0 973.0 712.0,829.0 667.0 880.0 693.0,0.6677541136741638,LIC,0.11311006983720197
398,68,749.0 538.0 975.0 713.0,834.0 669.0 879.0 694.0,0.6562013030052185,LHI,0.12745814218419052
399,68,752.0 541.0 975.0 712.0,832.0 668.0 882.0 697.0,0.29205983877182007,HI,0.35835657594317805
400,68,753.25 543.25 976.5 712.5,833.25 672.5 884.0 700.75,0,0,0
401,68,754.5 545.5 978.0 713.0,834.5 677.0 886.0 704.5,0,0,0
402,68,755.75 547.75 979.5 713.5,835.75 681.5 888.0 708.25,0,0,0
403,68,757.0 550.0 981.0 714.0,837.0 686.0 890.0 712.0,0.6375937461853027,MICT,0.12317365407943726
646,98,751.0 323.0 888.0 449.0,800.0 399.0 841.0 422.0,0.4462015926837921,005,0.09877347898807425
647,98,750.9375 323.5625 888.4375 449.9375,800.0 399.8125 841.4375 423.0,0,0,0
648,98,750.875 324.125 888.875 450.875,800.0 400.625 841.875 424.0,0,0,0
649,98,750.8125 324.6875 889.3125 451.8125,800.0 401.4375 842.3125 425.0,0,0,0
650,98,750.75 325.25 889.75 452.75,800.0 402.25 842.75 426.0,0,0,0
651,98,750.6875 325.8125 890.1875 453.6875,800.0 403.0625 843.1875 427.0,0,0,0
652,98,750.625 326.375 890.625 454.625,800.0 403.875 843.625 428.0,0,0,0
653,98,750.5625 326.9375 891.0625 455.5625,800.0 404.6875 844.0625 429.0,0,0,0
654,98,750.5 327.5 891.5 456.5,800.0 405.5 844.5 430.0,0,0,0
655,98,750.4375 328.0625 891.9375 457.4375,800.0 406.3125 844.9375 431.0,0,0,0
656,98,750.375 328.625 892.375 458.375,800.0 407.125 845.375 432.0,0,0,0
657,98,750.3125 329.1875 892.8125 459.3125,800.0 407.9375 845.8125 433.0,0,0,0
658,98,750.25 329.75 893.25 460.25,800.0 408.75 846.25 434.0,0,0,0
659,98,750.1875 330.3125 893.6875 461.1875,800.0 409.5625 846.6875 435.0,0,0,0
660,98,750.125 330.875 894.125 462.125,800.0 410.375 847.125 436.0,0,0,0
661,98,750.0625 331.4375 894.5625 463.0625,800.0 411.1875 847.5625 437.0,0,0,0
662,98,750.0 332.0 895.0 464.0,800.0 412.0 848.0 438.0,0.44391366839408875,G _C,0.03703084960579872
663,98,750.3333333333334 332.6666666666667 895.0 464.6666666666667,801.0 412.3333333333333 848.6666666666666 440.0,0,0,0
664,98,750.6666666666666 333.3333333333333 895.0 465.3333333333333,802.0 412.6666666666667 849.3333333333334 442.0,0,0,0
665,98,751.0 334.0 895.0 466.0,803.0 413.0 850.0 444.0,0.28214266896247864,GAHD,0.09390184283256531
666,98,750.8888888888889 334.55555555555554 895.3333333333334 467.22222222222223,803.0 414.22222222222223 849.2222222222222 444.55555555555554,0,0,0
667,98,750.7777777777778 335.1111111111111 895.6666666666666 468.44444444444446,803.0 415.44444444444446 848.4444444444445 445.1111111111111,0,0,0
668,98,750.6666666666666 335.6666666666667 896.0 469.6666666666667,803.0 416.6666666666667 847.6666666666666 445.6666666666667,0,0,0
669,98,750.5555555555555 336.22222222222223 896.3333333333334 470.8888888888889,803.0 417.8888888888889 846.8888888888889 446.22222222222223,0,0,0
670,98,750.4444444444445 336.77777777777777 896.6666666666666 472.1111111111111,803.0 419.1111111111111 846.1111111111111 446.77777777777777,0,0,0
671,98,750.3333333333334 337.3333333333333 897.0 473.3333333333333,803.0 420.3333333333333 845.3333333333334 447.3333333333333,0,0,0
672,98,750.2222222222222 337.8888888888889 897.3333333333334 474.55555555555554,803.0 421.55555555555554 844.5555555555555 447.8888888888889,0,0,0
673,98,750.1111111111111 338.44444444444446 897.6666666666666 475.77777777777777,803.0 422.77777777777777 843.7777777777778 448.44444444444446,0,0,0
674,98,750.0 339.0 898.0 477.0,803.0 424.0 843.0 449.0,0.32126718759536743,T,0.03374846946365384
675,98,750.4 340.0 898.2 477.8,803.6 425.2 844.2 450.2,0,0,0
676,98,750.8 341.0 898.4 478.6,804.2 426.4 845.4 451.4,0,0,0
677,98,751.2 342.0 898.6 479.4,804.8 427.6 846.6 452.6,0,0,0
678,98,751.6 343.0 898.8 480.2,805.4 428.8 847.8 453.8,0,0,0
679,98,752.0 344.0 899.0 481.0,806.0 430.0 849.0 455.0,0.5183043479919434,T,0.05458075653788641
680,98,752.3333333333334 345.3333333333333 899.2222222222222 482.1111111111111,806.0 430.77777777777777 849.5555555555555 456.0,0,0,0
681,98,752.6666666666666 346.6666666666667 899.4444444444445 483.22222222222223,806.0 431.55555555555554 850.1111111111111 457.0,0,0,0
682,98,753.0 348.0 899.6666666666666 484.3333333333333,806.0 432.3333333333333 850.6666666666666 458.0,0,0,0
683,98,753.3333333333334 349.3333333333333 899.8888888888889 485.44444444444446,806.0 433.1111111111111 851.2222222222222 459.0,0,0,0
684,98,753.6666666666666 350.6666666666667 900.1111111111111 486.55555555555554,806.0 433.8888888888889 851.7777777777778 460.0,0,0,0
685,98,754.0 352.0 900.3333333333334 487.6666666666667,806.0 434.6666666666667 852.3333333333334 461.0,0,0,0
686,98,754.3333333333334 353.3333333333333 900.5555555555555 488.77777777777777,806.0 435.44444444444446 852.8888888888889 462.0,0,0,0
687,98,754.6666666666666 354.6666666666667 900.7777777777778 489.8888888888889,806.0 436.22222222222223 853.4444444444445 463.0,0,0,0
688,98,755.0 356.0 901.0 491.0,806.0 437.0 854.0 464.0,0.5629299879074097,DAT],0.14552216231822968
689,98,755.0 358.0 902.0 492.0,807.0 436.0 854.0 464.0,0.5372377038002014,DA,0.22178956883716147
690,98,754.5 358.0 903.0 493.0,807.5 437.5 855.5 465.5,0,0,0
691,98,754.0 358.0 904.0 494.0,808.0 439.0 857.0 467.0,0.5084112286567688,DAAD,0.0495818667113781
692,98,754.0 358.6666666666667 904.3333333333334 495.0,807.3333333333334 440.0 858.6666666666666 468.6666666666667,0,0,0
693,98,754.0 359.3333333333333 904.6666666666666 496.0,806.6666666666666 441.0 860.3333333333334 470.3333333333333,0,0,0
694,98,754.0 360.0 905.0 497.0,806.0 442.0 862.0 472.0,0.4724111258983612,~LJOSEF6,0.0063190059953487565
695,98,755.0 361.0 906.0 498.0,806.0 442.0 860.0 472.0,0.48172667622566223,~QJOSEOM,0.0037944466060055447
696,98,755.3333333333334 361.3333333333333 907.3333333333334 499.0,806.6666666666666 443.3333333333333 858.6666666666666 472.6666666666667,0,0,0
